Retailer,Region,State,City,Operating Profit,Operating Margin,Retailer ID
West Gear,West,Washington,Seattle,4460,38,3199
West Gear,West,Washington,Seattle,3750,40,3199
West Gear,West,Washington,Seattle,3358,39,3199
West Gear,West,Washington,Seattle,6064,34,3199
West Gear,West,Washington,Seattle,6979,40,3199
West Gear,West,Washington,Seattle,5373,36,3199
West Gear,West,Washington,Seattle,4778,35,3199
West Gear,West,Washington,Seattle,4381,41,3199
West Gear,West,Washington,Seattle,3881,35,3199
West Gear,West,Washington,Seattle,5154,35,3199
West Gear,West,Washington,Seattle,7812,45,3199
West Gear,West,Washington,Seattle,6306,39,3199
West Gear,West,Washington,Seattle,4165,35,3199
West Gear,West,Washington,Seattle,5047,44,3199
West Gear,West,Washington,Seattle,4292,39,3199
West Gear,West,Washington,Seattle,2709,33,3199
West Gear,West,Washington,Seattle,4093,41,3199
West Gear,West,Washington,Seattle,4324,35,3199
West Gear,West,Washington,Seattle,3147,37,3199
West Gear,West,Washington,Seattle,3002,40,3199
West Gear,West,Washington,Seattle,3197,40,3199
West Gear,West,Washington,Seattle,2452,35,3199
West Gear,West,Washington,Seattle,3457,40,3199
West Gear,West,Washington,Seattle,3268,37,3199
West Gear,West,Washington,Seattle,2278,36,3199
West Gear,West,Washington,Seattle,2501,44,3199
West Gear,West,Washington,Seattle,2270,35,3199
West Gear,West,Washington,Seattle,2510,35,3199
West Gear,West,Washington,Seattle,3849,44,3199
West Gear,West,Washington,Seattle,4174,37,3199
West Gear,West,Washington,Seattle,2478,37,3199
West Gear,West,Washington,Seattle,3471,43,3199
West Gear,West,Washington,Seattle,3910,40,3199
West Gear,West,Washington,Seattle,3765,31,3199
West Gear,West,Washington,Seattle,5866,40,3199
West Gear,West,Washington,Seattle,5706,38,3199
West Gear,West,Washington,Seattle,3929,39,3199
West Gear,West,Washington,Seattle,4510,43,3199
West Gear,West,Washington,Seattle,4144,38,3199
West Gear,West,Washington,Seattle,4386,34,3199
Foot Locker,West,Washington,Seattle,6607,55,3004
Foot Locker,West,Washington,Seattle,4440,49,3004
Foot Locker,West,Washington,Seattle,3050,39,3004
Foot Locker,West,Washington,Seattle,2660,40,3004
Foot Locker,Southeast,Florida,Miami,4875,50,3004
Foot Locker,Southeast,Florida,Miami,6279,62,3004
Foot Locker,Southeast,Florida,Miami,7819,57,3004
Foot Locker,Southeast,Florida,Miami,4109,49,3004
Foot Locker,Southeast,Florida,Miami,2918,38,3004
West Gear,Southeast,Florida,Miami,2826,44,3199
Foot Locker,Southeast,Florida,Miami,5546,48,3004
Foot Locker,Southeast,Florida,Miami,5890,65,3004
Foot Locker,Southeast,Florida,Miami,6593,60,3004
Foot Locker,Southeast,Florida,Miami,4536,48,3004
Foot Locker,Southeast,Florida,Miami,2430,35,3004
Foot Locker,Southeast,Florida,Miami,2520,40,3004
Foot Locker,Southeast,Florida,Miami,4437,46,3004
Foot Locker,Southeast,Florida,Miami,6048,64,3004
Foot Locker,Southeast,Florida,Miami,6236,58,3004
Foot Locker,Southeast,Florida,Miami,4305,50,3004
West Gear,Southeast,Florida,Miami,2598,40,3199
West Gear,Southeast,Florida,Miami,3232,45,3199
West Gear,Southeast,Florida,Miami,4586,45,3199
West Gear,Southeast,Florida,Miami,5491,60,3199
West Gear,Southeast,Florida,Miami,8736,56,3199
West Gear,Southeast,Florida,Miami,5238,50,3199
West Gear,Southeast,Florida,Miami,3269,37,3199
West Gear,Southeast,Florida,Miami,3687,43,3199
West Gear,Southeast,Florida,Miami,5343,47,3199
West Gear,Southeast,Florida,Miami,10158,64,3199
West Gear,Southeast,Florida,Miami,9411,59,3199
West Gear,Southeast,Florida,Miami,5451,49,3199
West Gear,Southeast,Florida,Miami,3567,35,3199
West Gear,Southeast,Florida,Miami,4080,40,3199
West Gear,Southeast,Florida,Miami,7079,49,3199
West Gear,Southeast,Florida,Miami,10606,65,3199
West Gear,Southeast,Florida,Miami,10764,60,3199
West Gear,Southeast,Florida,Miami,5900,46,3199
West Gear,Southeast,Florida,Miami,3978,37,3199
West Gear,Southeast,Florida,Miami,5310,43,3199
West Gear,Southeast,Florida,Miami,6217,49,3199
West Gear,Southeast,Florida,Miami,10626,65,3199
West Gear,Southeast,Florida,Miami,10397,57,3199
West Gear,Southeast,Florida,Miami,6237,45,3199
West Gear,Southeast,Florida,Miami,4530,37,3199
Foot Locker,Southeast,Florida,Miami,4101,40,3004
Foot Locker,Southeast,Florida,Miami,5265,45,3004
Foot Locker,Southeast,Florida,Miami,9496,61,3004
Foot Locker,Southeast,Florida,Miami,8279,55,3004
Foot Locker,Southeast,Florida,Miami,5279,45,3004
Sports Direct,Southeast,Florida,Miami,3413,37,2164
Sports Direct,Southeast,Florida,Miami,3793,43,2164
Sports Direct,Southeast,Florida,Miami,5250,50,2164
Sports Direct,Southeast,Florida,Miami,7727,63,2164
Sports Direct,Southeast,Florida,Miami,9072,60,2164
Sports Direct,Southeast,Florida,Miami,4547,45,2164
Sports Direct,Southeast,Florida,Miami,3721,39,2164
Sports Direct,Southeast,Florida,Miami,3604,44,2164
Sports Direct,Southeast,Florida,Miami,5387,50,2164
Sports Direct,Southeast,Florida,Miami,8552,65,2164
Sports Direct,Southeast,Florida,Miami,7925,58,2164
Sports Direct,Southeast,Florida,Miami,5268,48,2164
Sports Direct,Southeast,Florida,Miami,3812,37,2164
Sports Direct,Southeast,Florida,Miami,4355,44,2164
Sports Direct,Southeast,Florida,Miami,6240,50,2164
Sports Direct,Southeast,Florida,Miami,8179,60,2164
Sports Direct,Southeast,Florida,Miami,11395,56,2164
Sports Direct,Southeast,Florida,Miami,6088,47,2164
Sports Direct,Southeast,Florida,Miami,4772,37,2164
Sports Direct,Southeast,Florida,Miami,4853,43,2164
Foot Locker,Southeast,Florida,Miami,5939,49,3004
Foot Locker,Southeast,Florida,Miami,8830,63,3004
Foot Locker,Southeast,Florida,Miami,1945,45,3004
Foot Locker,Southeast,Florida,Miami,858,40,3004
Foot Locker,Southeast,Florida,Miami,665,44,3004
Foot Locker,Southeast,Florida,Miami,339,45,3004
Foot Locker,Midwest,Minnesota,Minneapolis,755,45,3004
Foot Locker,Midwest,Minnesota,Minneapolis,1165,56,3004
Foot Locker,Midwest,Minnesota,Minneapolis,1944,45,3004
Foot Locker,Midwest,Minnesota,Minneapolis,581,45,3004
Foot Locker,Midwest,Minnesota,Minneapolis,588,42,3004
Foot Locker,Midwest,Minnesota,Minneapolis,254,47,3004
Foot Locker,Midwest,Minnesota,Minneapolis,740,41,3004
Foot Locker,Midwest,Minnesota,Minneapolis,1216,55,3004
Foot Locker,Midwest,Minnesota,Minneapolis,2262,50,3004
Foot Locker,Midwest,Minnesota,Minneapolis,532,40,3004
Foot Locker,Midwest,Minnesota,Minneapolis,692,45,3004
Foot Locker,Midwest,Minnesota,Minneapolis,112,50,3004
Foot Locker,Midwest,Minnesota,Minneapolis,375,42,3004
Foot Locker,Midwest,Minnesota,Minneapolis,982,55,3004
Foot Locker,Midwest,Minnesota,Minneapolis,2030,47,3004
Foot Locker,Midwest,Minnesota,Minneapolis,447,42,3004
Foot Locker,Midwest,Minnesota,Minneapolis,332,44,3004
Foot Locker,Midwest,Minnesota,Minneapolis,112,50,3004
Foot Locker,Midwest,Minnesota,Minneapolis,263,40,3004
Foot Locker,Midwest,Minnesota,Minneapolis,1145,60,3004
Foot Locker,Midwest,Minnesota,Minneapolis,2617,47,3004
Foot Locker,Midwest,Minnesota,Minneapolis,794,41,3004
Foot Locker,Midwest,Minnesota,Minneapolis,619,44,3004
Foot Locker,Midwest,Minnesota,Minneapolis,229,49,3004
Foot Locker,Midwest,Minnesota,Minneapolis,410,41,3004
Foot Locker,Midwest,Minnesota,Minneapolis,1745,59,3004
Foot Locker,Midwest,Minnesota,Minneapolis,2285,49,3004
Foot Locker,Midwest,Minnesota,Minneapolis,763,41,3004
Foot Locker,Midwest,Minnesota,Minneapolis,698,45,3004
Foot Locker,Midwest,Minnesota,Minneapolis,677,47,3004
Foot Locker,Midwest,Minnesota,Minneapolis,926,42,3004
Foot Locker,Midwest,Minnesota,Minneapolis,2404,56,3004
Foot Locker,Midwest,Minnesota,Minneapolis,3685,47,3004
Foot Locker,Midwest,Minnesota,Minneapolis,1418,45,3004
Foot Locker,Midwest,Minnesota,Minneapolis,953,42,3004
Foot Locker,Midwest,Minnesota,Minneapolis,930,48,3004
Foot Locker,Midwest,Minnesota,Minneapolis,1165,41,3004
Foot Locker,Midwest,Minnesota,Minneapolis,2911,55,3004
Foot Locker,Midwest,Minnesota,Minneapolis,3026,47,3004
Foot Locker,Midwest,Minnesota,Minneapolis,1534,41,3004
Foot Locker,Midwest,Minnesota,Minneapolis,1006,40,3004
Foot Locker,Midwest,Minnesota,Minneapolis,760,49,3004
Foot Locker,Midwest,Minnesota,Minneapolis,723,41,3004
Foot Locker,Midwest,Minnesota,Minneapolis,2307,57,3004
Foot Locker,Midwest,Minnesota,Minneapolis,2332,48,3004
Foot Locker,Midwest,Minnesota,Minneapolis,1215,45,3004
Foot Locker,Midwest,Minnesota,Minneapolis,394,40,3004
Foot Locker,Midwest,Minnesota,Minneapolis,342,46,3004
Foot Locker,Midwest,Minnesota,Minneapolis,479,44,3004
Foot Locker,Midwest,Minnesota,Minneapolis,1156,57,3004
Foot Locker,Midwest,Minnesota,Minneapolis,1888,47,3004
Foot Locker,Midwest,Minnesota,Minneapolis,848,43,3004
Foot Locker,Midwest,Minnesota,Minneapolis,336,42,3004
Foot Locker,Midwest,Minnesota,Minneapolis,309,46,3004
Foot Locker,Midwest,Minnesota,Minneapolis,327,42,3004
Foot Locker,Midwest,Minnesota,Minneapolis,1764,60,3004
Foot Locker,Midwest,Minnesota,Minneapolis,1967,47,3004
Foot Locker,Midwest,Minnesota,Minneapolis,790,40,3004
Foot Locker,Midwest,Minnesota,Minneapolis,547,40,3004
Foot Locker,Midwest,Minnesota,Minneapolis,838,49,3004
Foot Locker,Midwest,Minnesota,Minneapolis,743,42,3004
Foot Locker,Midwest,Minnesota,Minneapolis,2159,60,3004
Foot Locker,Midwest,Minnesota,Minneapolis,3100,50,3004
Foot Locker,Midwest,Minnesota,Minneapolis,1455,45,3004
Foot Locker,Midwest,Minnesota,Minneapolis,1010,41,3004
Foot Locker,Midwest,Minnesota,Minneapolis,1056,49,3004
Foot Locker,Midwest,Minnesota,Minneapolis,974,41,3004
Foot Locker,Midwest,Minnesota,Minneapolis,2370,57,3004
Kohl's,Midwest,Minnesota,Minneapolis,2209,58,5427
Kohl's,Midwest,Minnesota,Minneapolis,2312,42,5427
Kohl's,Midwest,Minnesota,Minneapolis,2879,59,5427
Kohl's,Midwest,Minnesota,Minneapolis,2242,52,5427
Kohl's,Midwest,Montana,Billings,2714,75,5427
Kohl's,Midwest,Montana,Billings,2314,39,5427
Kohl's,Midwest,Montana,Billings,3062,57,5427
Kohl's,Midwest,Montana,Billings,2325,45,5427
Kohl's,Midwest,Montana,Billings,2990,57,5427
Kohl's,Midwest,Montana,Billings,1960,55,5427
Kohl's,Midwest,Montana,Billings,2039,72,5427
Kohl's,Midwest,Montana,Billings,1893,37,5427
Kohl's,Midwest,Montana,Billings,3045,55,5427
Kohl's,Midwest,Montana,Billings,1933,41,5427
Kohl's,Midwest,Montana,Billings,3064,57,5427
Kohl's,Midwest,Montana,Billings,2122,53,5427
Kohl's,Midwest,Montana,Billings,2045,71,5427
Kohl's,Midwest,Montana,Billings,1835,39,5427
Kohl's,Midwest,Montana,Billings,4180,59,5427
Kohl's,Midwest,Montana,Billings,1954,45,5427
Kohl's,Midwest,Montana,Billings,3168,60,5427
Kohl's,Midwest,Montana,Billings,1404,50,5427
Kohl's,Midwest,Montana,Billings,1823,74,5427
Kohl's,Midwest,Montana,Billings,2166,39,5427
Kohl's,Midwest,Montana,Billings,3335,57,5427
Kohl's,Midwest,Montana,Billings,1912,44,5427
Kohl's,Midwest,Montana,Billings,2686,55,5427
Kohl's,Midwest,Montana,Billings,1772,53,5427
Kohl's,Midwest,Montana,Billings,1851,74,5427
Kohl's,Midwest,Montana,Billings,2421,38,5427
Kohl's,Midwest,Montana,Billings,3590,59,5427
Kohl's,Midwest,Montana,Billings,2531,41,5427
Kohl's,Midwest,Montana,Billings,3993,55,5427
Kohl's,Midwest,Montana,Billings,2135,53,5427
Kohl's,Midwest,Montana,Billings,2276,74,5427
Kohl's,Midwest,Montana,Billings,2970,36,5427
Kohl's,Midwest,Montana,Billings,4431,59,5427
Kohl's,Midwest,Montana,Billings,2750,43,5427
Kohl's,Midwest,Montana,Billings,3712,59,5427
Kohl's,Midwest,Montana,Billings,2156,53,5427
Kohl's,Midwest,Montana,Billings,3646,70,5427
Kohl's,Midwest,Montana,Billings,2903,35,5427
Kohl's,Midwest,Montana,Billings,4945,58,5427
Kohl's,Midwest,Montana,Billings,4365,43,5427
Kohl's,Midwest,Montana,Billings,3758,59,5427
Kohl's,Midwest,Montana,Billings,2347,54,5427
Kohl's,Midwest,Montana,Billings,3858,70,5427
Kohl's,Midwest,Montana,Billings,2383,38,5427
Kohl's,Midwest,Montana,Billings,4280,58,5427
Kohl's,Midwest,Montana,Billings,3295,44,5427
Kohl's,Midwest,Montana,Billings,2752,56,5427
Kohl's,Midwest,Montana,Billings,2616,55,5427
Kohl's,Midwest,Montana,Billings,3650,73,5427
Kohl's,Midwest,Montana,Billings,2879,40,5427
Kohl's,Midwest,Montana,Billings,3942,56,5427
Kohl's,Midwest,Montana,Billings,3371,43,5427
Kohl's,Midwest,Montana,Billings,2711,57,5427
Kohl's,Midwest,Montana,Billings,2402,52,5427
Kohl's,Midwest,Montana,Billings,3969,75,5427
Kohl's,Midwest,Montana,Billings,2443,39,5427
Kohl's,Midwest,Montana,Billings,3744,59,5427
Kohl's,Midwest,Montana,Billings,2979,41,5427
Kohl's,Midwest,Montana,Billings,2594,57,5427
Kohl's,Midwest,Montana,Billings,2553,55,5427
Kohl's,Midwest,Montana,Billings,4265,74,5427
Kohl's,Midwest,Montana,Billings,2830,38,5427
Kohl's,Midwest,Montana,Billings,4500,56,5427
Kohl's,Midwest,Montana,Billings,3522,43,5427
Kohl's,Midwest,Montana,Billings,3352,60,5427
Kohl's,Midwest,Montana,Billings,3136,51,5427
Kohl's,Midwest,Montana,Billings,4643,73,5427
Kohl's,Midwest,Montana,Billings,2860,40,5427
Sports Direct,Midwest,Montana,Billings,1890,50,2164
Sports Direct,Midwest,Montana,Billings,2428,46,2164
Sports Direct,Midwest,Montana,Billings,1580,45,2164
Sports Direct,Midwest,Montana,Billings,2462,57,2164
Sports Direct,South,Tennessee,Knoxville,1482,40,2164
Sports Direct,South,Tennessee,Knoxville,2681,65,2164
Sports Direct,South,Tennessee,Knoxville,2028,50,2164
Sports Direct,South,Tennessee,Knoxville,2867,48,2164
Sports Direct,South,Tennessee,Knoxville,1874,48,2164
Sports Direct,South,Tennessee,Knoxville,2138,60,2164
Sports Direct,South,Tennessee,Knoxville,1259,41,2164
Sports Direct,South,Tennessee,Knoxville,2724,64,2164
Sports Direct,South,Tennessee,Knoxville,2603,51,2164
Sports Direct,South,Tennessee,Knoxville,3136,52,2164
Sports Direct,South,Tennessee,Knoxville,1910,55,2164
Sports Direct,South,Tennessee,Knoxville,2133,64,2164
Sports Direct,South,Tennessee,Knoxville,1265,47,2164
Sports Direct,South,Tennessee,Knoxville,2418,66,2164
Sports Direct,South,Tennessee,Knoxville,1606,50,2164
Sports Direct,South,Tennessee,Knoxville,2154,51,2164
Sports Direct,South,Tennessee,Knoxville,1411,55,2164
Sports Direct,South,Tennessee,Knoxville,1674,65,2164
Sports Direct,South,Tennessee,Knoxville,1058,45,2164
Sports Direct,South,Tennessee,Knoxville,2628,68,2164
Sports Direct,South,Tennessee,Knoxville,1323,50,2164
Sports Direct,South,Tennessee,Knoxville,2507,50,2164
Sports Direct,South,Tennessee,Knoxville,1847,54,2164
Sports Direct,South,Tennessee,Knoxville,2300,60,2164
Sports Direct,South,Tennessee,Knoxville,2130,49,2164
Sports Direct,South,Tennessee,Knoxville,5143,67,2164
Sports Direct,South,Tennessee,Knoxville,3984,51,2164
Sports Direct,South,Tennessee,Knoxville,4327,51,2164
Sports Direct,South,Tennessee,Knoxville,3103,51,2164
Sports Direct,South,Tennessee,Knoxville,3821,61,2164
Sports Direct,South,Tennessee,Knoxville,2993,48,2164
Sports Direct,South,Tennessee,Knoxville,7517,65,2164
Sports Direct,South,Tennessee,Knoxville,4412,57,2164
Sports Direct,South,Tennessee,Knoxville,5138,58,2164
Sports Direct,South,Tennessee,Knoxville,5681,60,2164
Sports Direct,South,Tennessee,Knoxville,3872,65,2164
Sports Direct,South,Tennessee,Knoxville,3760,53,2164
Sports Direct,South,Tennessee,Knoxville,8117,70,2164
Sports Direct,South,Tennessee,Knoxville,5445,57,2164
Sports Direct,South,Tennessee,Knoxville,7172,57,2164
Sports Direct,South,Tennessee,Knoxville,7866,60,2164
Sports Direct,South,Tennessee,Knoxville,3854,69,2164
Sports Direct,South,Tennessee,Knoxville,3454,53,2164
Sports Direct,South,Tennessee,Knoxville,6811,71,2164
Sports Direct,South,Tennessee,Knoxville,5351,60,2164
Sports Direct,South,Tennessee,Knoxville,4766,60,2164
Sports Direct,South,Tennessee,Knoxville,5799,59,2164
Sports Direct,South,Tennessee,Knoxville,3710,70,2164
Sports Direct,South,Tennessee,Knoxville,2876,51,2164
Sports Direct,South,Tennessee,Knoxville,5066,74,2164
Sports Direct,South,Tennessee,Knoxville,3254,57,2164
Sports Direct,South,Tennessee,Knoxville,2880,60,2164
Sports Direct,South,Tennessee,Knoxville,3069,58,2164
Sports Direct,South,Tennessee,Knoxville,2607,70,2164
Sports Direct,South,Tennessee,Knoxville,1436,51,2164
Sports Direct,South,Tennessee,Knoxville,3999,71,2164
Sports Direct,South,Tennessee,Knoxville,3183,56,2164
Sports Direct,South,Tennessee,Knoxville,3069,56,2164
Sports Direct,South,Tennessee,Knoxville,4872,56,2164
Sports Direct,South,Tennessee,Knoxville,4772,69,2164
Sports Direct,South,Tennessee,Knoxville,3054,53,2164
Sports Direct,South,Tennessee,Knoxville,7079,71,2164
Sports Direct,South,Tennessee,Knoxville,6148,58,2164
Sports Direct,South,Tennessee,Knoxville,6732,55,2164
Sports Direct,South,Tennessee,Knoxville,6237,55,2164
Sports Direct,South,Tennessee,Knoxville,5552,69,2164
Sports Direct,South,Tennessee,Knoxville,3500,50,2164
Sports Direct,South,Tennessee,Knoxville,10157,74,2164
Foot Locker,South,Tennessee,Knoxville,1904,50,3004
Foot Locker,South,Tennessee,Knoxville,878,49,3004
Foot Locker,South,Tennessee,Knoxville,749,48,3004
Foot Locker,South,Tennessee,Knoxville,272,53,3004
Foot Locker,Midwest,Nebraska,Omaha,677,45,3004
Foot Locker,Midwest,Nebraska,Omaha,1327,61,3004
Foot Locker,Midwest,Nebraska,Omaha,2056,54,3004
Foot Locker,Midwest,Nebraska,Omaha,627,50,3004
Foot Locker,Midwest,Nebraska,Omaha,541,50,3004
Foot Locker,Midwest,Nebraska,Omaha,203,50,3004
Foot Locker,Midwest,Nebraska,Omaha,623,49,3004
Foot Locker,Midwest,Nebraska,Omaha,1190,62,3004
Foot Locker,Midwest,Nebraska,Omaha,2503,54,3004
Foot Locker,Midwest,Nebraska,Omaha,466,46,3004
Foot Locker,Midwest,Nebraska,Omaha,566,50,3004
Foot Locker,Midwest,Nebraska,Omaha,0,55,3004
Foot Locker,Midwest,Nebraska,Omaha,275,47,3004
Foot Locker,Midwest,Nebraska,Omaha,858,61,3004
Foot Locker,Midwest,Nebraska,Omaha,2115,53,3004
Foot Locker,Midwest,Nebraska,Omaha,331,45,3004
Foot Locker,Midwest,Nebraska,Omaha,217,45,3004
Foot Locker,Midwest,Nebraska,Omaha,0,53,3004
Foot Locker,Midwest,Nebraska,Omaha,121,48,3004
Foot Locker,Midwest,Nebraska,Omaha,822,62,3004
Foot Locker,Midwest,Nebraska,Omaha,2804,54,3004
Foot Locker,Midwest,Nebraska,Omaha,627,50,3004
Foot Locker,Midwest,Nebraska,Omaha,461,48,3004
Foot Locker,Midwest,Nebraska,Omaha,126,53,3004
Foot Locker,Midwest,Nebraska,Omaha,275,46,3004
Foot Locker,Midwest,Nebraska,Omaha,1296,62,3004
Foot Locker,Midwest,Nebraska,Omaha,2290,53,3004
Foot Locker,Midwest,Nebraska,Omaha,720,50,3004
Foot Locker,Midwest,Nebraska,Omaha,559,45,3004
Foot Locker,Midwest,Nebraska,Omaha,569,54,3004
Foot Locker,Midwest,Nebraska,Omaha,882,50,3004
Foot Locker,Midwest,Nebraska,Omaha,2582,62,3004
Foot Locker,Midwest,Nebraska,Omaha,3618,51,3004
Foot Locker,Midwest,Nebraska,Omaha,1349,45,3004
Foot Locker,Midwest,Nebraska,Omaha,964,45,3004
Foot Locker,Midwest,Nebraska,Omaha,789,52,3004
Foot Locker,Midwest,Nebraska,Omaha,884,49,3004
Foot Locker,Midwest,Nebraska,Omaha,2809,63,3004
Foot Locker,Midwest,Nebraska,Omaha,3151,53,3004
Foot Locker,Midwest,Nebraska,Omaha,1646,49,3004
Foot Locker,Midwest,Nebraska,Omaha,899,48,3004
Foot Locker,Midwest,Nebraska,Omaha,562,51,3004
Foot Locker,Midwest,Nebraska,Omaha,480,48,3004
Foot Locker,Midwest,Nebraska,Omaha,1822,60,3004
Foot Locker,Midwest,Nebraska,Omaha,2298,54,3004
Foot Locker,Midwest,Nebraska,Omaha,850,46,3004
Foot Locker,Midwest,Nebraska,Omaha,216,48,3004
Foot Locker,Midwest,Nebraska,Omaha,227,52,3004
Foot Locker,Midwest,Nebraska,Omaha,292,48,3004
Foot Locker,Midwest,Nebraska,Omaha,822,62,3004
Foot Locker,Midwest,Nebraska,Omaha,1827,54,3004
Foot Locker,Midwest,Nebraska,Omaha,547,46,3004
Foot Locker,Midwest,Nebraska,Omaha,203,50,3004
Foot Locker,Midwest,Nebraska,Omaha,108,53,3004
Foot Locker,Midwest,Nebraska,Omaha,124,48,3004
Foot Locker,Midwest,Nebraska,Omaha,1053,63,3004
Foot Locker,Midwest,Nebraska,Omaha,1678,54,3004
Foot Locker,Midwest,Nebraska,Omaha,547,46,3004
Foot Locker,Midwest,Nebraska,Omaha,341,47,3004
Foot Locker,Midwest,Nebraska,Omaha,535,55,3004
Foot Locker,Midwest,Nebraska,Omaha,583,45,3004
Foot Locker,Midwest,Nebraska,Omaha,1906,62,3004
Foot Locker,Midwest,Nebraska,Omaha,2867,50,3004
